at,timestamp,hr,rr,act
2016-08-06 01:40,1470440447,,25.5,42
2016-08-06 01:40,1470440449,73,25.5,78
2016-08-06 01:40,1470440451,73,25.5,51
2016-08-06 01:40,1470440453,73,25.5,84
2016-08-06 01:40,1470440455,74,25.5,55
2016-08-06 01:40,1470440457,74,25.5,75
2016-08-06 01:40,1470440459,74,25.5,84
2016-08-06 01:41,1470440461,74,25.5,52
2016-08-06 01:41,1470440463,74,25.5,73
2016-08-06 01:41,1470440465,74,25.5,44
2016-08-06 01:41,1470440467,74,25.5,67
2016-08-06 01:41,1470440469,74,25.5,82
2016-08-06 01:41,1470440471,74,25.5,39
2016-08-06 01:41,1470440471,74,25.5,39
2016-08-06 01:41,1470440473,73,25.5,87
2016-08-06 01:41,1470440475,74,25.5,43
2016-08-06 01:41,1470440477,74,25.5,81
2016-08-06 01:41,1470440479,74,25.5,48
2016-08-06 01:41,1470440481,74,25.5,109
2016-08-06 01:41,1470440483,74,25.5,47
2016-08-06 01:41,1470440485,74,25.5,86
2016-08-06 01:41,1470440487,73,25.5,69
2016-08-06 01:41,1470440489,72,25.5,40
2016-08-06 01:41,1470440491,68,25.1,85
2016-08-06 01:41,1470440493,60,22.3,58
2016-08-06 01:41,1470440495,51,20.6,88
2016-08-06 01:41,1470440497,44,19.2,40
2016-08-06 01:41,1470440499,44,17.8,80
2016-08-06 01:41,1470440501,44,17.7,63
2016-08-06 01:41,1470440503,44,17.3,79
2016-08-06 01:41,1470440505,44,17,52
2016-08-06 01:41,1470440507,44,17,63
2016-08-06 01:41,1470440509,44,16.8,68
2016-08-06 01:41,1470440511,44,16.7,57
2016-08-06 01:41,1470440513,44,16.7,69
2016-08-06 01:41,1470440513,44,16.7,69
2016-08-06 01:41,1470440515,44,16.7,55
2016-08-06 01:41,1470440517,44,16.5,88
2016-08-06 01:41,1470440519,44,16.2,59
2016-08-06 01:42,1470440521,45,16.1,69
2016-08-06 01:42,1470440523,47,15.8,58
2016-08-06 01:42,1470440525,54,15.8,75
2016-08-06 01:42,1470440527,63,15.8,44
2016-08-06 01:42,1470440529,71,15.6,84
2016-08-06 01:42,1470440531,71,15.6,51
2016-08-06 01:42,1470440533,71,15.6,62
2016-08-06 01:42,1470440535,71,15.6,65
2016-08-06 01:42,1470440537,71,15.6,54
2016-08-06 01:42,1470440539,71,15.6,80
2016-08-06 01:42,1470440541,71,15.6,41
2016-08-06 01:42,1470440543,71,15.6,76
2016-08-06 01:42,1470440545,71,15.6,49
2016-08-06 01:42,1470440547,71,15.6,70
2016-08-06 01:42,1470440549,71,15.6,86
2016-08-06 01:42,1470440551,71,15.6,55
2016-08-06 01:42,1470440553,71,15.6,65
2016-08-06 01:42,1470440555,71,15.6,55
2016-08-06 01:42,1470440557,71,15.6,76
2016-08-06 01:42,1470440559,71,15.6,55
2016-08-06 01:42,1470440561,71,15.6,94
2016-08-06 01:42,1470440563,71,15.6,57
2016-08-06 01:42,1470440565,71,15.6,88
2016-08-06 01:42,1470440567,71,15.6,72
2016-08-06 01:42,1470440569,71,15.6,68
2016-08-06 01:42,1470440571,71,15.6,86
2016-08-06 01:42,1470440573,71,15.6,39
2016-08-06 01:42,1470440575,71,15.6,71
2016-08-06 01:42,1470440577,71,15.6,50
2016-08-06 01:42,1470440579,71,15.6,68
2016-08-06 01:43,1470440581,71,15.6,50
2016-08-06 01:43,1470440583,71,15.6,69
2016-08-06 01:43,1470440585,71,15.6,71
2016-08-06 01:43,1470440587,71,15.6,59
2016-08-06 01:43,1470440589,70,15.6,77
2016-08-06 01:43,1470440591,70,15.6,57
2016-08-06 01:43,1470440593,69,15.6,68
2016-08-06 01:43,1470440595,68,15.6,50
2016-08-06 01:43,1470440597,67,15.6,68
2016-08-06 01:43,1470440599,67,15.6,55
2016-08-06 01:43,1470440601,67,15.6,57
2016-08-06 01:43,1470440603,67,15.6,51
2016-08-06 01:43,1470440603,67,15.6,51
2016-08-06 01:43,1470440605,67,15.6,86
2016-08-06 01:43,1470440607,68,15.6,56
2016-08-06 01:43,1470440609,68,15.6,89
2016-08-06 01:43,1470440611,67,15.6,68
2016-08-06 01:43,1470440613,67,15.6,50
2016-08-06 01:43,1470440615,67,15.6,90
2016-08-06 01:43,1470440617,67,15.6,48
2016-08-06 01:43,1470440619,67,15.6,85
2016-08-06 01:43,1470440621,67,15.6,70
2016-08-06 01:43,1470440623,67,15.6,78
2016-08-06 01:43,1470440625,67,15.6,56
2016-08-06 01:43,1470440627,,15.8,72
2016-08-06 01:43,1470440629,,15.8,76
2016-08-06 01:43,1470440631,,15.8,65
2016-08-06 01:43,1470440633,,15.8,82
2016-08-06 01:43,1470440635,66,15.8,53
2016-08-06 01:43,1470440637,66,16,59
2016-08-06 01:43,1470440639,66,16.1,68
2016-08-06 01:44,1470440641,66,16.2,96
2016-08-06 01:44,1470440643,66,16.3,74
2016-08-06 01:44,1470440645,66,16.6,43
2016-08-06 01:44,1470440647,66,16.6,82
2016-08-06 01:44,1470440649,66,16.6,56
2016-08-06 01:44,1470440651,66,16.6,72
2016-08-06 01:44,1470440651,66,16.6,72
2016-08-06 01:44,1470440653,66,16.6,50
2016-08-06 01:44,1470440655,66,16.6,66
2016-08-06 01:44,1470440657,66,16.6,54
2016-08-06 01:44,1470440659,66,16.6,68
2016-08-06 01:44,1470440661,66,16.6,52
2016-08-06 01:44,1470440663,,16.6,79
2016-08-06 01:44,1470440665,,16.6,61
2016-08-06 01:44,1470440667,,16.6,88
2016-08-06 01:44,1470440669,,16.6,48
2016-08-06 01:44,1470440671,,16.6,70
2016-08-06 01:44,1470440673,,16.6,62
2016-08-06 01:44,1470440675,,16.5,80
2016-08-06 01:44,1470440677,,16.5,62
2016-08-06 01:44,1470440679,,16.3,62
2016-08-06 01:44,1470440681,,16.3,82
2016-08-06 01:44,1470440683,,16.3,83
2016-08-06 01:44,1470440685,,16.3,66
2016-08-06 01:44,1470440687,,16.3,84
2016-08-06 01:44,1470440689,,16.3,49
2016-08-06 01:44,1470440691,,16.3,76
2016-08-06 01:44,1470440693,,16.3,78
2016-08-06 01:44,1470440695,,16.3,63
2016-08-06 01:44,1470440697,,16.3,75
2016-08-06 01:44,1470440699,,16.3,54
2016-08-06 01:45,1470440701,,16.3,85
2016-08-06 01:45,1470440703,,16.3,48
2016-08-06 01:45,1470440705,,16.3,66
2016-08-06 01:45,1470440707,,16.3,47
2016-08-06 01:45,1470440709,67,16.3,65
2016-08-06 01:45,1470440711,68,16.3,76
2016-08-06 01:45,1470440713,68,16.2,64
2016-08-06 01:45,1470440715,69,16.2,76
2016-08-06 01:45,1470440717,70,16.1,60
2016-08-06 01:45,1470440719,70,16,76
2016-08-06 01:45,1470440721,70,15.8,45
2016-08-06 01:45,1470440723,70,15.8,64
2016-08-06 01:45,1470440725,69,15.8,51
2016-08-06 01:45,1470440727,69,15.8,80
2016-08-06 01:45,1470440729,69,15.8,62
2016-08-06 01:45,1470440731,69,15.8,70
2016-08-06 01:45,1470440733,68,15.8,80
2016-08-06 01:45,1470440735,68,15.8,45
2016-08-06 01:45,1470440737,67,15.8,80
2016-08-06 01:45,1470440739,66,15.8,58
2016-08-06 01:45,1470440741,64,16,59
2016-08-06 01:45,1470440743,63,16.1,73
2016-08-06 01:45,1470440745,64,16.2,74
2016-08-06 01:45,1470440747,65,16.2,81
2016-08-06 01:45,1470440747,65,16.2,81
2016-08-06 01:45,1470440749,66,16.2,38
2016-08-06 01:45,1470440751,66,16.2,56
2016-08-06 01:45,1470440753,66,16.1,80
2016-08-06 01:45,1470440755,66,16.1,60
2016-08-06 01:45,1470440757,66,16.1,88
2016-08-06 01:45,1470440759,66,16.1,54
2016-08-06 01:46,1470440761,66,16.1,84
2016-08-06 01:46,1470440763,66,16.2,74
2016-08-06 01:46,1470440765,67,16.2,69
2016-08-06 01:46,1470440767,68,16.2,81
2016-08-06 01:46,1470440769,68,16.3,50
2016-08-06 01:46,1470440771,68,16.3,62
2016-08-06 01:46,1470440773,66,16.3,71
2016-08-06 01:46,1470440775,64,16.3,69
2016-08-06 01:46,1470440777,62,16.3,76
2016-08-06 01:46,1470440779,61,16.3,46
2016-08-06 01:46,1470440781,62,16.3,61
2016-08-06 01:46,1470440783,62,16.3,47
2016-08-06 01:46,1470440785,63,16.3,59
2016-08-06 01:46,1470440787,64,16.3,62
2016-08-06 01:46,1470440789,65,16.5,60
2016-08-06 01:46,1470440791,65,16.5,87
2016-08-06 01:46,1470440793,66,16.5,59
2016-08-06 01:46,1470440795,66,16.6,74
2016-08-06 01:46,1470440797,67,16.5,54
2016-08-06 01:46,1470440799,67,16.3,44
2016-08-06 01:46,1470440801,67,16.3,83
2016-08-06 01:46,1470440803,67,16.3,70
2016-08-06 01:46,1470440805,68,16.3,78
2016-08-06 01:46,1470440807,68,16.3,52
2016-08-06 01:46,1470440809,68,16.5,65
2016-08-06 01:46,1470440811,68,16.5,67
2016-08-06 01:46,1470440813,68,16.6,89
2016-08-06 01:46,1470440815,69,16.6,80
2016-08-06 01:46,1470440817,69,16.6,45
2016-08-06 01:46,1470440819,71,16.6,78
2016-08-06 01:47,1470440821,71,16.6,58
2016-08-06 01:47,1470440823,71,16.7,82
2016-08-06 01:47,1470440825,70,16.7,45
2016-08-06 01:47,1470440827,71,16.8,88
2016-08-06 01:47,1470440829,73,17.1,50
2016-08-06 01:47,1470440831,75,17.2,71
2016-08-06 01:47,1470440831,75,17.2,71
2016-08-06 01:47,1470440833,75,17.3,67
2016-08-06 01:47,1470440835,75,17.3,58
2016-08-06 01:47,1470440837,75,17.1,85
2016-08-06 01:47,1470440839,75,17,51
2016-08-06 01:47,1470440841,75,17,72
2016-08-06 01:47,1470440843,75,16.8,51
2016-08-06 01:47,1470440845,76,16.8,72
2016-08-06 01:47,1470440847,76,17,340
2016-08-06 01:47,1470440849,76,16.8,193
2016-08-06 01:47,1470440851,74,16.7,50
2016-08-06 01:47,1470440853,68,16.7,49
2016-08-06 01:47,1470440855,58,16.6,26
2016-08-06 01:47,1470440857,50,16.6,21
2016-08-06 01:47,1470440859,46,16.6,5
2016-08-06 01:47,1470440861,46,16.6,13
2016-08-06 01:47,1470440863,46,16.6,48
2016-08-06 01:47,1470440865,46,16.6,90
2016-08-06 01:47,1470440867,46,16.6,70
2016-08-06 01:47,1470440869,46,16.6,65
2016-08-06 01:47,1470440871,46,16.6,51
2016-08-06 01:47,1470440873,46,16.6,71
2016-08-06 01:47,1470440875,46,16.6,82
2016-08-06 01:47,1470440877,46,16.6,45
2016-08-06 01:47,1470440879,46,16.6,70
2016-08-06 01:48,1470440881,46,16.6,55
2016-08-06 01:48,1470440883,46,16.6,71
2016-08-06 01:48,1470440885,46,16.6,76
2016-08-06 01:48,1470440887,46,16.6,42
2016-08-06 01:48,1470440889,46,16.6,85
2016-08-06 01:48,1470440891,46,16.6,54
2016-08-06 01:48,1470440893,46,16.7,64
2016-08-06 01:48,1470440895,46,16.5,58
2016-08-06 01:48,1470440897,46,16.2,80
2016-08-06 01:48,1470440899,47,16.1,45
2016-08-06 01:48,1470440901,47,15.8,68
2016-08-06 01:48,1470440903,47,15.6,59
2016-08-06 01:48,1470440905,47,15.6,80
2016-08-06 01:48,1470440907,47,15.6,67
2016-08-06 01:48,1470440909,47,15.6,65
2016-08-06 01:48,1470440911,47,15.6,79
2016-08-06 01:48,1470440913,47,15.6,52
2016-08-06 01:48,1470440915,47,15.6,62
2016-08-06 01:48,1470440917,47,15.6,78
2016-08-06 01:48,1470440919,47,15.6,75
2016-08-06 01:48,1470440921,47,15.6,82
2016-08-06 01:48,1470440923,47,15.6,60
2016-08-06 01:48,1470440925,47,15.6,59
2016-08-06 01:48,1470440927,47,15.8,77
2016-08-06 01:48,1470440929,47,16.2,66
2016-08-06 01:48,1470440931,47,16.6,76
2016-08-06 01:48,1470440933,47,16.8,52
2016-08-06 01:48,1470440935,47,17.1,73
2016-08-06 01:48,1470440937,47,17.2,52
2016-08-06 01:48,1470440939,47,17.2,64
2016-08-06 01:49,1470440941,47,17.2,80
2016-08-06 01:49,1470440943,47,17.2,80
2016-08-06 01:49,1470440945,47,17.3,82
2016-08-06 01:49,1470440947,46,17.5,45
2016-08-06 01:49,1470440949,46,17.6,99
2016-08-06 01:49,1470440951,46,17.6,90
2016-08-06 01:49,1470440953,46,17.6,57
2016-08-06 01:49,1470440955,46,17.6,82
2016-08-06 01:49,1470440957,46,17.6,57
2016-08-06 01:49,1470440959,46,17.6,70
2016-08-06 01:49,1470440961,46,17.6,90
2016-08-06 01:49,1470440963,47,17.6,47
2016-08-06 01:49,1470440965,47,17.6,86
2016-08-06 01:49,1470440967,49,17.6,54
2016-08-06 01:49,1470440969,58,17.6,95
2016-08-06 01:49,1470440971,71,17.6,597
2016-08-06 01:49,1470440973,80,17.6,76
2016-08-06 01:49,1470440975,80,17.6,67
2016-08-06 01:49,1470440977,80,17.6,54
2016-08-06 01:49,1470440979,80,17.6,64
2016-08-06 01:49,1470440981,80,17.6,67
2016-08-06 01:49,1470440983,80,17.6,30
2016-08-06 01:49,1470440985,80,17.6,78
2016-08-06 01:49,1470440987,77,17.6,53
2016-08-06 01:49,1470440989,66,17.6,59
2016-08-06 01:49,1470440991,52,17.6,74
2016-08-06 01:49,1470440993,45,17.6,52
2016-08-06 01:49,1470440995,45,17.6,69
2016-08-06 01:49,1470440997,45,17.6,43
2016-08-06 01:49,1470440999,45,17.6,70
2016-08-06 01:50,1470441001,45,17.6,66
2016-08-06 01:50,1470441003,45,17.6,43
2016-08-06 01:50,1470441005,45,17.6,72
2016-08-06 01:50,1470441007,45,17.6,62
2016-08-06 01:50,1470441009,45,17.6,78
2016-08-06 01:50,1470441011,45,17.6,52
2016-08-06 01:50,1470441013,45,17.3,56
2016-08-06 01:50,1470441015,45,17.2,54
2016-08-06 01:50,1470441017,46,17.1,56
2016-08-06 01:50,1470441019,46,17.2,54
2016-08-06 01:50,1470441021,46,17.2,74
2016-08-06 01:50,1470441023,46,17.3,82
2016-08-06 01:50,1470441025,46,17.7,71
2016-08-06 01:50,1470441027,45,17.5,77
2016-08-06 01:50,1470441029,45,17.1,57
2016-08-06 01:50,1470441031,44,17,87
2016-08-06 01:50,1470441033,44,17,59
2016-08-06 01:50,1470441035,44,17.2,76
2016-08-06 01:50,1470441037,44,18.1,69
2016-08-06 01:50,1470441039,44,19.2,78
2016-08-06 01:50,1470441041,44,20.1,70
2016-08-06 01:50,1470441043,44,20.7,57
2016-08-06 01:50,1470441045,44,21.3,43
2016-08-06 01:50,1470441047,44,21.7,83
2016-08-06 01:50,1470441049,44,21.7,63
2016-08-06 01:50,1470441051,44,21.7,69
2016-08-06 01:50,1470441053,44,21.7,42
2016-08-06 01:50,1470441055,44,21.7,68
2016-08-06 01:50,1470441057,44,21.7,52
2016-08-06 01:50,1470441059,44,21.7,80
2016-08-06 01:51,1470441061,44,21.7,77
2016-08-06 01:51,1470441063,44,21.6,68
2016-08-06 01:51,1470441065,44,22,92
2016-08-06 01:51,1470441067,44,22.5,74
2016-08-06 01:51,1470441069,44,22.8,69
2016-08-06 01:51,1470441071,44,23.2,57
2016-08-06 01:51,1470441073,44,23.7,70
2016-08-06 01:51,1470441075,44,23.7,86
2016-08-06 01:51,1470441077,44,23.7,53
2016-08-06 01:51,1470441079,44,23.7,75
2016-08-06 01:51,1470441081,43,23.7,43
2016-08-06 01:51,1470441083,43,23.7,64
2016-08-06 01:51,1470441085,43,23.7,39
2016-08-06 01:51,1470441087,43,23.7,66
2016-08-06 01:51,1470441089,43,23.7,47
2016-08-06 01:51,1470441091,43,24.2,70
2016-08-06 01:51,1470441093,44,25.1,59
2016-08-06 01:51,1470441095,44,25.5,83
2016-08-06 01:51,1470441097,44,25.5,69
2016-08-06 01:51,1470441099,43,25.5,70
2016-08-06 01:51,1470441101,42,25.5,79
2016-08-06 01:51,1470441103,42,25.5,58
2016-08-06 01:51,1470441105,42,25.5,71
2016-08-06 01:51,1470441107,42,25.3,55
2016-08-06 01:51,1470441109,42,25.3,67
2016-08-06 01:51,1470441111,41,25.3,82
2016-08-06 01:51,1470441113,41,25.3,55
2016-08-06 01:51,1470441115,41,25.3,87
2016-08-06 01:51,1470441117,41,25.3,56
2016-08-06 01:51,1470441119,41,25.3,77
2016-08-06 01:52,1470441121,41,25.3,57
2016-08-06 01:52,1470441123,41,25.3,86
2016-08-06 01:52,1470441125,42,25.3,78
2016-08-06 01:52,1470441127,42,25.3,37
2016-08-06 01:52,1470441129,42,25.3,64
2016-08-06 01:52,1470441131,42,25.3,61
2016-08-06 01:52,1470441133,42,25.3,71
2016-08-06 01:52,1470441135,42,25.3,77
2016-08-06 01:52,1470441137,42,25.3,81
2016-08-06 01:52,1470441139,42,25.3,85
2016-08-06 01:52,1470441141,42,25.3,57
2016-08-06 01:52,1470441143,42,25.3,69
2016-08-06 01:52,1470441145,42,25.3,68
2016-08-06 01:52,1470441147,42,25,69
2016-08-06 01:52,1470441149,42,24.2,84
2016-08-06 01:52,1470441151,42,23,48
2016-08-06 01:52,1470441153,42,21.6,76
2016-08-06 01:52,1470441155,42,20.2,42
2016-08-06 01:52,1470441157,42,19.2,81
2016-08-06 01:52,1470441159,42,18.5,60
2016-08-06 01:52,1470441161,42,18.5,55
2016-08-06 01:52,1470441163,42,18.5,84
2016-08-06 01:52,1470441165,42,18.2,38
2016-08-06 01:52,1470441167,42,17.8,79
2016-08-06 01:52,1470441169,42,17.7,44
2016-08-06 01:52,1470441171,42,17.3,79
2016-08-06 01:52,1470441173,42,17.2,62
2016-08-06 01:52,1470441175,42,17.2,67
2016-08-06 01:52,1470441177,42,17.2,91
2016-08-06 01:52,1470441179,42,17.2,67
2016-08-06 01:53,1470441181,42,17.2,100
2016-08-06 01:53,1470441183,42,17.2,56
2016-08-06 01:53,1470441185,42,17.2,64
2016-08-06 01:53,1470441187,42,17.2,67
2016-08-06 01:53,1470441189,42,17.2,54
2016-08-06 01:53,1470441191,42,17.2,104
2016-08-06 01:53,1470441193,42,17.2,65
2016-08-06 01:53,1470441195,42,17.2,75
2016-08-06 01:53,1470441197,43,17.2,80
2016-08-06 01:53,1470441199,43,17.2,72
2016-08-06 01:53,1470441201,43,17.2,80
2016-08-06 01:53,1470441203,43,17.2,49
2016-08-06 01:53,1470441205,43,17.2,93
2016-08-06 01:53,1470441207,43,17.2,57
2016-08-06 01:53,1470441209,43,17.2,68
2016-08-06 01:53,1470441211,43,17.2,44
2016-08-06 01:53,1470441213,43,17.1,92
2016-08-06 01:53,1470441215,44,17,50
2016-08-06 01:53,1470441217,43,16.8,54
2016-08-06 01:53,1470441219,43,16.7,60
2016-08-06 01:53,1470441221,43,16.7,38
2016-08-06 01:53,1470441223,43,16.7,76
2016-08-06 01:53,1470441225,43,16.7,33
2016-08-06 01:53,1470441227,43,16.7,85
2016-08-06 01:53,1470441229,43,16.6,63
2016-08-06 01:53,1470441231,43,16.6,72
2016-08-06 01:53,1470441233,43,16.6,48
2016-08-06 01:53,1470441235,43,16.6,42
2016-08-06 01:53,1470441237,43,16.6,47
2016-08-06 01:53,1470441239,43,16.6,75
2016-08-06 01:54,1470441241,43,16.6,112
2016-08-06 01:54,1470441243,43,16.6,196
2016-08-06 01:54,1470441245,43,16.6,25
2016-08-06 01:54,1470441247,43,16.6,60
2016-08-06 01:54,1470441249,43,16.6,26
2016-08-06 01:54,1470441251,43,16.6,33
2016-08-06 01:54,1470441253,43,16.6,46
2016-08-06 01:54,1470441255,43,16.6,49
2016-08-06 01:54,1470441257,43,16.6,61
2016-08-06 01:54,1470441259,43,16.6,82
2016-08-06 01:54,1470441261,43,16.6,59
2016-08-06 01:54,1470441263,44,16.6,83
2016-08-06 01:54,1470441265,44,16.6,44
2016-08-06 01:54,1470441267,44,16.6,68
2016-08-06 01:54,1470441269,44,16.6,86
2016-08-06 01:54,1470441271,44,16.6,60
2016-08-06 01:54,1470441273,44,16.6,69
2016-08-06 01:54,1470441275,44,16.6,47
2016-08-06 01:54,1470441277,44,16.6,72
2016-08-06 01:54,1470441279,44,16.6,50
2016-08-06 01:54,1470441281,44,16.6,77
2016-08-06 01:54,1470441283,44,16.6,71
2016-08-06 01:54,1470441285,44,16.6,60
2016-08-06 01:54,1470441287,44,16.6,87
2016-08-06 01:54,1470441289,44,16.6,50
2016-08-06 01:54,1470441291,44,16.6,62
2016-08-06 01:54,1470441293,44,16.6,53
2016-08-06 01:54,1470441295,,16.6,65
2016-08-06 01:54,1470441297,,16.6,67
2016-08-06 01:54,1470441299,,16.5,63
2016-08-06 01:55,1470441301,,16.2,80
2016-08-06 01:55,1470441303,44,16.1,47
2016-08-06 01:55,1470441305,44,15.8,45
2016-08-06 01:55,1470441307,44,15.6,60
2016-08-06 01:55,1470441309,44,15.6,72
2016-08-06 01:55,1470441311,44,15.6,104
2016-08-06 01:55,1470441313,44,15.6,65
2016-08-06 01:55,1470441315,44,15.6,75
2016-08-06 01:55,1470441317,44,15.6,47
2016-08-06 01:55,1470441319,44,15.6,74
2016-08-06 01:55,1470441321,44,15.6,51
2016-08-06 01:55,1470441323,44,15.6,69
2016-08-06 01:55,1470441325,44,15.6,89
2016-08-06 01:55,1470441327,44,15.6,52
2016-08-06 01:55,1470441329,44,15.6,73
2016-08-06 01:55,1470441331,44,15.6,53
2016-08-06 01:55,1470441333,44,15.6,72
2016-08-06 01:55,1470441335,44,15.6,78
2016-08-06 01:55,1470441337,44,15.6,44
2016-08-06 01:55,1470441339,44,15.6,80
2016-08-06 01:55,1470441341,44,15.6,44
2016-08-06 01:55,1470441343,44,15.6,61
2016-08-06 01:55,1470441345,44,15.6,74
2016-08-06 01:55,1470441347,44,15.6,83
2016-08-06 01:55,1470441349,43,15.8,77
2016-08-06 01:55,1470441351,43,16.1,57
2016-08-06 01:55,1470441353,43,16.2,76
2016-08-06 01:55,1470441355,44,16.5,66
2016-08-06 01:55,1470441357,44,16.6,43
2016-08-06 01:55,1470441357,44,16.6,43
2016-08-06 01:55,1470441359,45,16.6,77
2016-08-06 01:56,1470441361,45,16.6,35
2016-08-06 01:56,1470441363,45,16.6,78
2016-08-06 01:56,1470441365,45,16.7,60
2016-08-06 01:56,1470441367,45,17,61
2016-08-06 01:56,1470441369,45,17.2,77
2016-08-06 01:56,1470441371,45,17.6,53
2016-08-06 01:56,1470441373,45,18,81
2016-08-06 01:56,1470441375,45,18.1,50
2016-08-06 01:56,1470441377,44,18.2,69
2016-08-06 01:56,1470441379,44,18.2,61
2016-08-06 01:56,1470441381,45,18.2,58
2016-08-06 01:56,1470441383,45,18.2,94
2016-08-06 01:56,1470441385,45,18.2,80
2016-08-06 01:56,1470441387,44,18.3,56
2016-08-06 01:56,1470441389,44,18.5,53
2016-08-06 01:56,1470441391,44,18.6,69
2016-08-06 01:56,1470441393,44,18.7,97
2016-08-06 01:56,1470441395,44,18.7,42
2016-08-06 01:56,1470441397,44,18.7,53
2016-08-06 01:56,1470441399,45,18.7,52
2016-08-06 01:56,1470441401,45,18.7,53
2016-08-06 01:56,1470441403,46,18.7,71
2016-08-06 01:56,1470441405,47,18.7,77
2016-08-06 01:56,1470441407,47,18.7,58
2016-08-06 01:56,1470441409,48,18.7,63
2016-08-06 01:56,1470441411,49,18.7,62
2016-08-06 01:56,1470441413,50,18.8,32
2016-08-06 01:56,1470441415,50,19.2,61
2016-08-06 01:56,1470441417,49,19.3,57
2016-08-06 01:56,1470441419,49,19.7,57
2016-08-06 01:57,1470441421,49,20,49
2016-08-06 01:57,1470441423,49,20,81
2016-08-06 01:57,1470441425,49,20,64
2016-08-06 01:57,1470441427,49,20,69
2016-08-06 01:57,1470441429,49,20,32
2016-08-06 01:57,1470441431,49,20,87
2016-08-06 01:57,1470441433,49,20,87
2016-08-06 01:57,1470441435,49,20,44
2016-08-06 01:57,1470441437,49,20,58
2016-08-06 01:57,1470441439,49,20,97
2016-08-06 01:57,1470441441,49,20,54
2016-08-06 01:57,1470441443,49,20,62
2016-08-06 01:57,1470441445,49,20,56
2016-08-06 01:57,1470441447,49,20,80
2016-08-06 01:57,1470441449,50,20,64
2016-08-06 01:57,1470441451,50,20,61
2016-08-06 01:57,1470441453,50,20,46
2016-08-06 01:57,1470441455,50,20,79
2016-08-06 01:57,1470441457,50,20,68
2016-08-06 01:57,1470441459,50,20,51
2016-08-06 01:57,1470441461,50,20,68
2016-08-06 01:57,1470441463,50,20,75
2016-08-06 01:57,1470441465,50,20,52
2016-08-06 01:57,1470441467,50,20,76
2016-08-06 01:57,1470441469,50,20,178
2016-08-06 01:57,1470441471,50,20,107
2016-08-06 01:57,1470441473,50,20,68
2016-08-06 01:57,1470441475,50,20,79
2016-08-06 01:57,1470441477,50,20,75
2016-08-06 01:57,1470441479,50,20,71
2016-08-06 01:58,1470441481,50,20,51
2016-08-06 01:58,1470441483,50,20,65
2016-08-06 01:58,1470441485,50,20,64
2016-08-06 01:58,1470441487,50,20,66
2016-08-06 01:58,1470441489,50,20,52
2016-08-06 01:58,1470441491,51,20,80
2016-08-06 01:58,1470441493,53,20,77
2016-08-06 01:58,1470441495,58,20,67
2016-08-06 01:58,1470441497,66,20,55
2016-08-06 01:58,1470441499,72,20,73
2016-08-06 01:58,1470441501,73,20.1,86
2016-08-06 01:58,1470441503,69,20.3,73
2016-08-06 01:58,1470441505,60,21.3,67
2016-08-06 01:58,1470441507,52,22.2,57
2016-08-06 01:58,1470441509,50,22.7,70
2016-08-06 01:58,1470441511,50,23.2,71
2016-08-06 01:58,1470441513,50,23.6,64
2016-08-06 01:58,1470441515,49,23.3,86
2016-08-06 01:58,1470441517,49,23.2,96
2016-08-06 01:58,1470441519,49,23.5,97
2016-08-06 01:58,1470441521,49,23.6,51
2016-08-06 01:58,1470441523,49,23.6,104
2016-08-06 01:58,1470441525,50,23.6,72
2016-08-06 01:58,1470441525,50,23.6,72
2016-08-06 01:58,1470441527,50,23.6,38
2016-08-06 01:58,1470441529,50,23.6,88
2016-08-06 01:58,1470441531,51,23.7,88
2016-08-06 01:58,1470441533,51,23.7,58
2016-08-06 01:58,1470441535,51,23.8,112
2016-08-06 01:58,1470441537,51,24,45
2016-08-06 01:58,1470441539,51,24,115
2016-08-06 01:59,1470441541,51,24.1,51
2016-08-06 01:59,1470441543,51,24.1,94
2016-08-06 01:59,1470441545,50,24.1,101
2016-08-06 01:59,1470441547,50,24.1,73
2016-08-06 01:59,1470441549,50,24.1,94
2016-08-06 01:59,1470441551,50,24.1,50
2016-08-06 01:59,1470441553,50,24.1,60
2016-08-06 01:59,1470441555,50,24.1,71
2016-08-06 01:59,1470441557,50,24.1,50
2016-08-06 01:59,1470441559,50,24.1,60
2016-08-06 01:59,1470441561,50,24.1,71
2016-08-06 01:59,1470441563,50,24.1,66
2016-08-06 01:59,1470441565,50,24.1,62
2016-08-06 01:59,1470441567,50,24.1,41
2016-08-06 01:59,1470441569,50,24.1,85
2016-08-06 01:59,1470441571,50,24.1,40
2016-08-06 01:59,1470441573,50,24.1,131
2016-08-06 01:59,1470441575,50,24.1,43
2016-08-06 01:59,1470441577,50,24.1,53
2016-08-06 01:59,1470441579,50,24.1,64
2016-08-06 01:59,1470441581,50,24.1,66
2016-08-06 01:59,1470441583,50,24.1,66
2016-08-06 01:59,1470441585,50,24.1,58
2016-08-06 01:59,1470441587,50,24.1,74
2016-08-06 01:59,1470441589,50,24.1,85
2016-08-06 01:59,1470441591,50,24.1,78
2016-08-06 01:59,1470441593,50,24.1,91
2016-08-06 01:59,1470441595,50,24,98
2016-08-06 01:59,1470441597,50,23.8,109
2016-08-06 01:59,1470441599,50,23.8,67
2016-08-06 02:00,1470441601,50,23.7,49
2016-08-06 02:00,1470441603,50,23.7,105
2016-08-06 02:00,1470441605,50,23.7,51
